TIMESTAMP,ID,ORD_NUM,AWB_BILL_NO,INVOICE_NO,SHIP_DATE
"2024-05-08 07:09:00",1095,ORD14589310,XXXXXXXXXXXXXXXX,IN51801001,2023-07-25
"2024-05-08 07:14:00",1096,ORD14884310,XXXXXXXXXXXXXXXX,IN1988001,2023-04-22
"2024-05-08 07:17:00",1097,ORD13385310,XXXXXXXXXXXXXXXX,IN1988001,2023-04-22
"2024-05-08 07:20:00",1098,ORD18689310,XXXXXXXXXXXXXXXX,IN1689001,2023-06-27
"2024-05-08 07:20:00",1099,ORD12788310,XXXXXXXXXXXXXXXX,IN1988001,2023-04-22
"2024-05-08 07:28:00",1100,ORD13383410,XXXXXXXXXXXXXXXX,IN96801001,2023-09-24
"2024-05-08 08:08:00",1101,ORD10789310,XXXXXXXXXXXXXXXX,IN2689001,2023-06-27
"2024-05-08 08:10:00",1102,ORD14383410,XXXXXXXXXXXXXXXX,IN96801001,2022-09-24
"2024-05-08 08:17:00",1103,ORD19889310,XXXXXXXXXXXXXXXX,IN9289001,2023-05-29
"2024-05-08 08:18:00",1104,ORD11789310,XXXXXXXXXXXXXXXX,IN5988001,2023-05-13
"2024-05-08 08:20:00",1105,ORD15480410,XXXXXXXXXXXXXXXX,IN9289001,2023-05-29
"2024-05-08 08:23:00",1106,ORD16480410,XXXXXXXXXXXXXXXX,IN9289001,2023-05-29
"2024-05-08 08:28:00",1107,ORD17480410,XXXXXXXXXXXXXXXX,IN9289001,2023-05-29
"2024-05-08 08:34:00",1108,ORD18480410,XXXXXXXXXXXXXXXX,IN9289001,2023-05-29
"2024-05-08 08:36:00",1109,ORD19182410,XXXXXXXXXXXXXXXX,IN9289001,2023-05-29
"2024-05-08 08:37:00",1110,ORD14889310,XXXXXXXXXXXXXXXX,IN7788001,2023-04-25
"2024-05-08 08:40:00",1111,ORD10282410,XXXXXXXXXXXXXXXX,IN9289001,2023-05-29
"2024-05-08 08:43:00",1112,ORD10782410,XXXXXXXXXXXXXXXX,IN04801001,2023-09-07
"2024-05-08 08:46:00",1113,ORD12782410,XXXXXXXXXXXXXXXX,IN04801001,2023-09-07
"2024-05-08 08:48:00",1114,ORD12285410,XXXXXXXXXXXXXXXX,IN93801001,2023-09-07
"2024-05-08 08:51:00",1115,ORD13285410,XXXXXXXXXXXXXXXX,IN93801001,2023-09-07
"2024-05-08 08:56:00",1116,ORD15285410,XXXXXXXXXXXXXXXX,IN93801001,2023-09-07
"2024-05-08 08:59:00",1117,ORD16285410,XXXXXXXXXXXXXXXX,IN93801001,2023-09-07
"2024-05-08 09:02:00",1118,ORD18582410,XXXXXXXXXXXXXXXX,IN0488001,2023-04-06
"2024-05-08 09:58:00",1119,ORD15982410,XXXXXXXXXXXXXXXX,IN7788001,2023-04-25
"2024-05-08 10:12:00",1120,ORD12084410,XXXXXXXXXXXXXXXX,IN7788001,2023-04-25
"2024-05-08 10:25:00",1121,ORD17184410,XXXXXXXXXXXXXXXX,IN0488001,2023-04-06
"2024-05-08 10:54:00",1122,ORD17185410,XXXXXXXXXXXXXXXX,IN3689001,2023-07-09
"2024-05-08 11:05:00",1123,ORD17285410,XXXXXXXXXXXXXXXX,IN21801001,2023-07-25
"2024-05-08 11:16:00",1124,ORD13482310,XXXXXXXXXXXXXXXX,IN7986001,2023-01-17
"2024-05-21 11:59:00",1125,ORD139885105,XXXXXXXXXXXXXXXX,IN63810010,2024-01-31
"2024-05-21 12:01:00",1126,ORD179885105,XXXXXXXXXXXXXXXX,IN03810010,2024-01-31
"2024-05-21 12:01:00",1127,ORD159885105,XXXXXXXXXXXXXXXX,IN23810010,2024-01-31
"2024-05-21 12:01:00",1128,ORD170895105,XXXXXXXXXXXXXXXX,IN73810010,2024-01-31
"2024-05-21 12:02:00",1129,ORD189885105,XXXXXXXXXXXXXXXX,IN13810010,2024-01-31
"2024-05-21 12:02:00",1130,ORD150895105,XXXXXXXXXXXXXXXX,IN33810010,2024-01-31
"2024-05-21 12:02:00",1131,ORD130895105,XXXXXXXXXXXXXXXX,IN83810010,2024-01-31
"2024-05-21 12:03:00",1132,ORD140895105,XXXXXXXXXXXXXXXX,IN53810010,2024-01-31
"2024-05-21 12:03:00",1133,ORD190895105,XXXXXXXXXXXXXXXX,IN43810010,2024-01-31
"2024-05-21 12:03:00",1134,ORD142826105,XXXXXXXXXXXXXXXX,IN89800010,2024-01-31
"2024-05-21 12:05:00",1135,ORD101895105,XXXXXXXXXXXXXXXX,IN44810010,2024-01-29
"2024-05-21 12:06:00",1136,ORD110826105,XXXXXXXXXXXXXXXX,IN54810010,2024-01-29
"2024-05-21 12:06:00",1137,ORD135805105,XXXXXXXXXXXXXXXX,IN74810010,2024-01-29
"2024-05-21 12:14:00",1138,ORD105805105,XXXXXXXXXXXXXXXX,IN64810010,2024-01-29
"2024-05-21 12:32:00",1139,ORD183855105,XXXXXXXXXXXXXXXX,IN66810010,2024-01-31
"2024-05-21 12:32:00",1140,ORD198894105,XXXXXXXXXXXXXXXX,IN66810010,2024-01-31
"2024-05-21 12:33:00",1141,ORD180895105,XXXXXXXXXXXXXXXX,IN66810010,2024-01-31
"2024-05-21 12:33:00",1142,ORD114855105,XXXXXXXXXXXXXXXX,IN66810010,2024-01-31
"2024-05-21 12:33:00",1143,ORD116835105,XXXXXXXXXXXXXXXX,IN66810010,2024-01-31
"2024-05-21 12:34:00",1144,ORD196855105,XXXXXXXXXXXXXXXX,IN66810010,2024-01-31
"2024-05-21 12:34:00",1145,ORD150845105,XXXXXXXXXXXXXXXX,IN66810010,2024-01-31
"2024-05-21 12:35:00",1146,ORD112875105,XXXXXXXXXXXXXXXX,IN66810010,2024-01-31
"2024-05-21 12:35:00",1147,ORD117805105,XXXXXXXXXXXXXXXX,IN66810010,2024-01-31
"2024-05-21 12:39:00",1148,ORD191865105,XXXXXXXXXXXXXXXX,IN48810010,2024-02-03
"2024-05-21 12:39:00",1149,ORD158806105,XXXXXXXXXXXXXXXX,IN48810010,2024-02-03
"2024-05-21 12:39:00",1150,ORD105894105,XXXXXXXXXXXXXXXX,IN48810010,2024-02-03
"2024-05-21 12:39:00",1151,ORD171875105,XXXXXXXXXXXXXXXX,IN48810010,2024-02-03
"2024-05-21 12:41:00",1152,ORD114875105,XXXXXXXXXXXXXXXX,IN05810010,2024-01-29
"2024-05-21 12:43:00",1153,ORD122865105,XXXXXXXXXXXXXXXX,IN92810010,2024-01-31
"2024-05-25 13:04:00",1154,ORD137885105-S(1),XXXXXXXXXXXXXXXX,IN14820010,2024-07-07
"2024-05-25 13:04:00",1155,ORD192806105-S(1),XXXXXXXXXXXXXXXX,IN14820010,2024-07-07
"2024-05-25 13:04:00",1156,ORD160896105-S(1),XXXXXXXXXXXXXXXX,IN14820010,2024-07-07
"2024-05-25 13:04:00",1157,ORD180896105-S(1),XXXXXXXXXXXXXXXX,IN14820010,2024-07-07
"2024-05-25 13:05:00",1158,ORD131896105-S(1),XXXXXXXXXXXXXXXX,IN14820010,2024-07-07
"2024-05-25 13:05:00",1159,ORD171896105-S(1),XXXXXXXXXXXXXXXX,IN14820010,2024-07-07
"2024-05-25 13:06:00",1160,ORD136806105-S(1),XXXXXXXXXXXXXXXX,IN67820010,2024-07-07
"2024-05-25 13:07:00",1161,ORD172816105-S(1),XXXXXXXXXXXXXXXX,IN38820010,2024-07-07
"2024-05-25 13:07:00",1162,ORD112856105-S(1),XXXXXXXXXXXXXXXX,IN67820010,2024-07-07
"2024-05-25 13:08:00",1163,ORD118896105-S(1),XXXXXXXXXXXXXXXX,IN38820010,2024-07-07
"2024-05-25 13:08:00",1164,ORD182816105-S(1),XXXXXXXXXXXXXXXX,IN38820010,2024-07-07
"2024-05-25 13:08:00",1165,ORD143816105-S(1),XXXXXXXXXXXXXXXX,IN38820010,2024-07-07
"2024-05-25 13:08:00",1166,ORD113816105-S(1),XXXXXXXXXXXXXXXX,IN38820010,2024-07-07
"2024-05-30 04:36:00",1167,ORD18885410,XXXXXXXXXXXXXXXX,IN10821001,2023-12-27
"2024-05-30 04:38:00",1168,ORD10985410,XXXXXXXXXXXXXXXX,IN41821001,2023-12-27
"2024-05-31 06:18:00",1169,ORD180875105,XXXXXXXXXXXXXXXX,IN62810010,2024-01-11
"2024-05-31 06:23:00",1170,ORD159865105,XXXXXXXXXXXXXXXX,IN10800010,2023-11-20
"2024-05-31 06:26:00",1171,ORD127844105,XXXXXXXXXXXXXXXX,IN20800010,2023-11-20
"2024-05-31 06:28:00",1172,ORD142884105,XXXXXXXXXXXXXXXX,IN30800010,2023-11-20
"2024-05-31 06:29:00",1173,ORD139865105,XXXXXXXXXXXXXXXX,IN40800010,2023-11-20
"2024-05-31 06:33:00",1174,ORD131845105,XXXXXXXXXXXXXXXX,IN51800010,2023-11-20
"2024-05-31 15:16:00",1175,ORD19886510,XXXXXXXXXXXXXXXX,IN9780001,2024-02-15
"2024-05-31 15:35:00",1176,ORD16885410,XXXXXXXXXXXXXXXX,IN75811001,2024-01-03
"2024-05-31 15:40:00",1177,ORD11183510,XXXXXXXXXXXXXXXX,IN60811001,2023-11-18
"2024-05-31 15:45:00",1178,ORD13183510,XXXXXXXXXXXXXXXX,IN72811001,2023-11-16
"2024-06-02 11:09:00",1179,ORD11885310,XXXXXXXXXXXXXXXX,IN6788001,2023-04-30
"2024-06-02 11:12:00",1180,ORD12885310,XXXXXXXXXXXXXXXX,IN6788001,2023-04-30
"2024-06-02 11:14:00",1181,ORD14885310,XXXXXXXXXXXXXXXX,IN6788001,2023-04-30
"2024-06-02 11:16:00",1182,ORD15885310,XXXXXXXXXXXXXXXX,IN6788001,2023-04-30
"2024-06-02 12:28:00",1183,ORD19781610,XXXXXXXXXXXXXXXX,IN3980001,2024-01-25
"2024-06-02 12:28:00",1184,ORD10881610,XXXXXXXXXXXXXXXX,IN3980001,2024-01-25
"2024-06-02 12:32:00",1185,ORD15689510,XXXXXXXXXXXXXXXX,IN0280001,2023-12-24
"2024-06-02 12:33:00",1186,ORD16689510,XXXXXXXXXXXXXXXX,IN0280001,2023-12-24
"2024-06-02 12:42:00",1187,ORD15385310,XXXXXXXXXXXXXXXX,IN4688001,2023-04-11
"2024-06-02 12:50:00",1188,ORD12485310,XXXXXXXXXXXXXXXX,IN6688001,2023-04-30
"2024-06-02 12:51:00",1189,ORD15089310,XXXXXXXXXXXXXXXX,IN4688001,2023-04-30
"2024-06-02 12:54:00",1190,ORD19186310,XXXXXXXXXXXXXXXX,IN3388001,2023-03-28
"2024-06-02 12:56:00",1191,ORD11286310,XXXXXXXXXXXXXXXX,IN3388001,2023-03-28
"2024-06-02 13:03:00",1192,ORD15087310,XXXXXXXXXXXXXXXX,IN2988001,2023-04-30
"2024-06-02 13:06:00",1193,ORD13187310,XXXXXXXXXXXXXXXX,IN2488001,2023-04-04
"2024-06-02 13:38:00",1194,ORD15187310,XXXXXXXXXXXXXXXX,IN2488001,2023-04-04
"2024-06-02 13:40:00",1195,ORD16187310,XXXXXXXXXXXXXXXX,IN2488001,2023-04-04
"2024-06-02 13:42:00",1196,ORD11287310,XXXXXXXXXXXXXXXX,IN2488001,2023-04-04
"2024-06-02 13:44:00",1197,ORD19988310,XXXXXXXXXXXXXXXX,IN2988001,2023-04-30
"2024-06-02 13:47:00",1198,ORD19789310,XXXXXXXXXXXXXXXX,IN6787001,2023-02-21
"2024-06-02 13:50:00",1199,ORD15180410,XXXXXXXXXXXXXXXX,IN6689001,2023-07-09
"2024-06-02 13:53:00",1200,ORD11280410,XXXXXXXXXXXXXXXX,IN8689001,2023-07-05
"2024-06-02 13:57:00",1201,ORD16280410,XXXXXXXXXXXXXXXX,IN6689001,2023-07-09
"2024-06-02 14:07:00",1202,ORD11680410,XXXXXXXXXXXXXXXX,IN4689001,2023-07-02
"2024-06-02 14:09:00",1203,ORD16680410,XXXXXXXXXXXXXXXX,IN4689001,2023-07-02
"2024-06-02 14:13:00",1204,ORD17680410,XXXXXXXXXXXXXXXX,IN4689001,2023-07-02
"2024-06-02 14:15:00",1205,ORD19680410,XXXXXXXXXXXXXXXX,IN4689001,2023-07-02
"2024-06-02 14:16:00",1206,ORD10780410,XXXXXXXXXXXXXXXX,IN4689001,2023-07-02
"2024-06-02 14:19:00",1207,ORD16980410,XXXXXXXXXXXXXXXX,IN8689001,2023-07-05
"2024-06-02 14:24:00",1208,ORD19281410,XXXXXXXXXXXXXXXX,IN6586001,2023-04-09
"2024-06-02 14:27:00",1209,ORD11681410,XXXXXXXXXXXXXXXX,IN6689001,2023-07-09
"2024-06-04 04:25:00",1210,ORD176865105,XXXXXXXXXXXXXXXX,IN15810010,2024-01-16
"2024-06-04 04:26:00",1211,ORD196865105,XXXXXXXXXXXXXXXX,IN15810010,2024-01-16
"2024-06-04 04:28:00",1212,ORD149875105,XXXXXXXXXXXXXXXX,IN15810010,2024-01-16
"2024-06-04 04:28:00",1213,ORD159875105,XXXXXXXXXXXXXXXX,IN15810010,2024-01-16
"2024-06-04 04:29:00",1214,ORD179875105,XXXXXXXXXXXXXXXX,IN15810010,2024-01-16
"2024-06-04 04:29:00",1215,ORD189875105,XXXXXXXXXXXXXXXX,IN15810010,2024-01-16
"2024-06-04 04:30:00",1216,ORD199875105,XXXXXXXXXXXXXXXX,IN15810010,2024-01-16
"2024-06-04 13:58:00",1217,ORD11684610,XXXXXXXXXXXXXXXX,IN5281001,2024-02-22
"2024-06-04 13:58:00",1218,ORD12684610,XXXXXXXXXXXXXXXX,IN5281001,2024-02-22
"2024-06-05 06:49:00",1219,ORD133864105,XXXXXXXXXXXXXXXX,IN2082100100,2023-12-02
"2024-06-05 06:53:00",1220,ORD137805105,XXXXXXXXXXXXXXXX,IN91800010,2023-11-22
"2024-06-05 06:57:00",1221,ORD100884105,XXXXXXXXXXXXXXXX,IN60800010,2023-11-21
"2024-06-05 07:05:00",1222,ORD110884105,XXXXXXXXXXXXXXXX,IN12800010,2023-11-21
"2024-06-05 07:19:00",1223,ORD184805105,XXXXXXXXXXXXXXXX,IN35810010,2024-02-21
"2024-06-05 07:21:00",1224,ORD178816105,XXXXXXXXXXXXXXXX,IN16810010,2024-02-21
"2024-06-05 07:27:00",1225,ORD120826105,XXXXXXXXXXXXXXXX,IN56810010,2024-02-21
"2024-06-05 07:28:00",1226,ORD150826105,XXXXXXXXXXXXXXXX,IN96810010,2024-02-21
"2024-06-05 07:29:00",1227,ORD141826105,XXXXXXXXXXXXXXXX,IN07810010,2024-02-21
"2024-06-05 07:30:00",1228,ORD171826105,XXXXXXXXXXXXXXXX,IN17810010,2024-02-21
"2024-06-05 07:31:00",1229,ORD112826105,XXXXXXXXXXXXXXXX,IN27810010,2024-02-09
"2024-06-05 07:33:00",1230,ORD134826105,XXXXXXXXXXXXXXXX,IN47810010,2024-02-21
"2024-06-05 07:34:00",1231,ORD114826105,XXXXXXXXXXXXXXXX,IN57810010,2024-02-21
"2024-06-05 07:36:00",1232,ORD102805105,XXXXXXXXXXXXXXXX,IN97810010,2024-02-21
"2024-06-05 07:37:00",1233,ORD112805105,XXXXXXXXXXXXXXXX,IN08810010,2024-02-21
"2024-06-05 07:38:00",1234,ORD122805105,XXXXXXXXXXXXXXXX,IN18810010,2024-02-21
"2024-06-05 07:39:00",1235,ORD132805105,XXXXXXXXXXXXXXXX,IN28810010,2024-02-21
"2024-06-05 07:40:00",1236,ORD191805105,XXXXXXXXXXXXXXXX,IN38810010,2024-02-21
"2024-06-05 09:24:00",1237,ORD168816105,XXXXXXXXXXXXXXXX,IN26810010,2024-02-15
"2024-06-05 09:24:00",1238,ORD184806105,XXXXXXXXXXXXXXXX,IN25810010,2024-02-15
"2024-06-05 09:25:00",1239,ORD194806105,XXXXXXXXXXXXXXXX,IN46810010,2024-02-15
"2024-06-05 09:25:00",1240,ORD140826105,XXXXXXXXXXXXXXXX,IN06810010,2024-02-15
"2024-06-05 09:26:00",1241,ORD103836105,XXXXXXXXXXXXXXXX,IN36810010,2024-02-15
"2024-06-05 09:27:00",1242,ORD150875105,XXXXXXXXXXXXXXXX,IN45810010,2024-02-15
"2024-06-05 09:27:00",1243,ORD100846105,XXXXXXXXXXXXXXXX,IN85810010,2024-02-15
"2024-06-05 09:27:00",1244,ORD152805105,XXXXXXXXXXXXXXXX,IN95810010,2024-02-15
"2024-06-05 09:28:00",1245,ORD110846105,XXXXXXXXXXXXXXXX,IN65810010,2024-02-15
"2024-06-05 09:29:00",1246,ORD140846105,XXXXXXXXXXXXXXXX,IN55810010,2024-02-15
"2024-06-05 09:29:00",1247,ORD150846105,XXXXXXXXXXXXXXXX,IN75810010,2024-02-15
"2024-06-05 12:11:00",1248,ORD12184510,XXXXXXXXXXXXXXXX,IN4680001,2024-02-15
"2024-06-05 12:12:00",1249,ORD15184510,XXXXXXXXXXXXXXXX,IN4880001,2024-02-15
"2024-06-05 12:12:00",1250,ORD17086510,XXXXXXXXXXXXXXXX,IN9880001,2024-02-15
"2024-06-05 12:13:00",1251,ORD17986510,XXXXXXXXXXXXXXXX,IN9680001,2024-02-15
"2024-06-05 12:13:00",1252,ORD14386510,XXXXXXXXXXXXXXXX,IN7880001,2024-02-15
"2024-06-05 12:13:00",1253,ORD15286510,XXXXXXXXXXXXXXXX,IN0980001,2024-02-15
"2024-06-05 12:15:00",1254,ORD16986510,XXXXXXXXXXXXXXXX,IN5880001,2024-02-15
"2024-06-05 12:16:00",1255,ORD11087510,XXXXXXXXXXXXXXXX,IN0780001,2024-02-15
"2024-06-05 12:16:00",1256,ORD12087510,XXXXXXXXXXXXXXXX,IN3880001,2024-02-15
"2024-06-05 12:17:00",1257,ORD10384510,XXXXXXXXXXXXXXXX,IN1880001,2024-02-15
"2024-06-05 12:17:00",1258,ORD12480510,XXXXXXXXXXXXXXXX,IN2880001,2024-02-15
"2024-06-05 12:18:00",1259,ORD19689510,XXXXXXXXXXXXXXXX,IN1980001,2024-02-15
"2024-06-05 12:19:00",1260,ORD17789510,XXXXXXXXXXXXXXXX,IN6880001,2024-02-15
"2024-06-05 12:19:00",1261,ORD12789510,XXXXXXXXXXXXXXXX,IN8880001,2024-02-15
"2024-06-05 12:19:00",1262,ORD16789510,XXXXXXXXXXXXXXXX,IN2980001,2024-02-15
"2024-06-05 12:23:00",1263,ORD13789510,XXXXXXXXXXXXXXXX,IN4980001,2024-02-15
"2024-06-05 12:23:00",1264,ORD15789510,XXXXXXXXXXXXXXXX,IN5980001,2024-02-15
"2024-06-05 12:23:00",1265,ORD14789510,XXXXXXXXXXXXXXXX,IN6980001,2024-02-15
"2024-06-07 05:53:00",1266,ORD166885105,XXXXXXXXXXXXXXXX,IN63800010,2023-12-04
"2024-06-08 07:44:00",1267,ORD146816105-S(1),XXXXXXXXXXXXXXXX,IN00830010,2024-07-15
"2024-06-10 12:29:00",1268,ORD157826105,XXXXXXXXXXXXXXXX,IN86810010,2024-02-28
"2024-06-10 12:30:00",1269,ORD177826105,XXXXXXXXXXXXXXXX,IN86810010,2024-02-28
"2024-06-10 12:30:00",1270,ORD167826105,XXXXXXXXXXXXXXXX,IN86810010,2024-02-28
"2024-06-10 12:31:00",1271,ORD187826105,XXXXXXXXXXXXXXXX,IN86810010,2024-02-28
"2024-06-10 12:31:00",1272,ORD108826105,XXXXXXXXXXXXXXXX,IN86810010,2024-02-28
"2024-06-10 12:33:00",1273,ORD165825105,XXXXXXXXXXXXXXXX,IN40820010,2024-02-28
"2024-06-10 12:34:00",1274,ORD146825105,XXXXXXXXXXXXXXXX,IN40820010,2024-02-28
"2024-06-10 12:34:00",1275,ORD105845105,XXXXXXXXXXXXXXXX,IN40820010,2024-02-28
"2024-06-10 12:34:00",1276,ORD156825105,XXXXXXXXXXXXXXXX,IN40820010,2024-02-28
"2024-06-10 12:35:00",1277,ORD145845105,XXXXXXXXXXXXXXXX,IN40820010,2024-02-28
"2024-06-10 12:35:00",1278,ORD115845105,XXXXXXXXXXXXXXXX,IN40820010,2024-02-28
"2024-06-10 12:36:00",1279,ORD197855105,XXXXXXXXXXXXXXXX,IN40820010,2024-02-28
"2024-06-10 12:36:00",1280,ORD109826105,XXXXXXXXXXXXXXXX,IN40820010,2024-02-28
"2024-06-10 12:36:00",1281,ORD119826105,XXXXXXXXXXXXXXXX,IN40820010,2024-02-28
"2024-06-10 12:36:00",1282,ORD129826105,XXXXXXXXXXXXXXXX,IN40820010,2024-02-28
"2024-06-10 12:37:00",1283,ORD139826105,XXXXXXXXXXXXXXXX,IN40820010,2024-02-28
"2024-06-10 12:37:00",1284,ORD149826105,XXXXXXXXXXXXXXXX,IN40820010,2024-02-28
"2024-06-10 12:37:00",1285,ORD159826105,XXXXXXXXXXXXXXXX,IN40820010,2024-02-28
"2024-06-10 12:38:00",1286,ORD169826105,XXXXXXXXXXXXXXXX,IN40820010,2024-02-28
"2024-06-10 12:38:00",1287,ORD179826105,XXXXXXXXXXXXXXXX,IN40820010,2024-02-28
"2024-06-10 12:38:00",1288,ORD189826105,XXXXXXXXXXXXXXXX,IN40820010,2024-02-28
"2024-06-10 12:38:00",1289,ORD199826105,XXXXXXXXXXXXXXXX,IN40820010,2024-02-28
"2024-06-10 12:39:00",1290,ORD182836105,XXXXXXXXXXXXXXXX,IN40820010,2024-02-28
"2024-06-12 05:50:00",1291,ORD121815105,XXXXXXXXXXXXXXXX,IN60820010,2024-03-03
"2024-06-12 05:51:00",1292,ORD177845105,XXXXXXXXXXXXXXXX,IN60820010,2024-03-03
"2024-06-12 05:52:00",1293,ORD111855105,XXXXXXXXXXXXXXXX,IN70820010,2024-03-03
"2024-06-12 05:53:00",1294,ORD166845105,XXXXXXXXXXXXXXXX,IN70820010,2024-03-03
"2024-06-12 05:54:00",1295,ORD187865105,XXXXXXXXXXXXXXXX,IN60820010,2024-03-03
"2024-06-12 05:56:00",1296,ORD120815105,XXXXXXXXXXXXXXXX,IN70820010,2024-03-03
"2024-06-13 06:57:00",1297,ORD158835105,XXXXXXXXXXXXXXXX,IN80820010,2024-03-04
"2024-06-13 06:57:00",1298,ORD148865105,XXXXXXXXXXXXXXXX,IN80820010,2024-03-04
"2024-06-13 06:58:00",1299,ORD184826105,XXXXXXXXXXXXXXXX,IN80820010,2024-03-04
"2024-06-13 13:06:00",1300,ORD14686510,XXXXXXXXXXXXXXXX,IN0481001,2024-03-04
"2024-06-13 13:07:00",1301,ORD11887510,XXXXXXXXXXXXXXXX,IN0481001,2024-03-04
"2024-06-13 13:07:00",1302,ORD15887510,XXXXXXXXXXXXXXXX,IN0481001,2024-03-04
"2024-06-13 13:11:00",1303,ORD11786510,XXXXXXXXXXXXXXXX,IN798001,2024-03-04
"2024-06-13 13:11:00",1304,ORD16088510,XXXXXXXXXXXXXXXX,IN798001,2024-03-04
"2024-06-13 13:11:00",1305,ORD13987510,XXXXXXXXXXXXXXXX,IN1581001,2024-03-04
"2024-06-13 13:12:00",1306,ORD16987510,XXXXXXXXXXXXXXXX,IN1581001,2024-03-04
"2024-06-13 13:13:00",1307,ORD16686510,XXXXXXXXXXXXXXXX,IN1581001,2024-03-04
"2024-06-13 13:13:00",1308,ORD11987510,XXXXXXXXXXXXXXXX,IN1581001,2024-03-04
"2024-06-13 13:13:00",1309,ORD12987510,XXXXXXXXXXXXXXXX,IN1581001,2024-03-04
"2024-06-13 13:22:00",1310,ORD14586410,XXXXXXXXXXXXXXXX,IN088001,2024-03-03
"2024-06-13 13:23:00",1311,ORD13887510,XXXXXXXXXXXXXXXX,IN0481001,2024-03-03
"2024-06-13 13:24:00",1312,ORD16887510,XXXXXXXXXXXXXXXX,IN0481001,2024-03-03
"2024-06-13 13:24:00",1313,ORD10786510,XXXXXXXXXXXXXXXX,IN0481001,2024-03-03
"2024-06-13 13:25:00",1314,ORD11088510,XXXXXXXXXXXXXXXX,IN0481001,2024-03-03
"2024-06-13 13:25:00",1315,ORD12088510,XXXXXXXXXXXXXXXX,IN0481001,2024-03-03
"2024-06-13 13:25:00",1316,ORD13088510,XXXXXXXXXXXXXXXX,IN0481001,2024-03-03
"2024-06-15 06:19:00",1317,ORD19586410,XXXXXXXXXXXXXXXX,IN838001,2024-01-23
"2024-06-15 06:19:00",1318,ORD17686410,XXXXXXXXXXXXXXXX,IN838001,2024-01-23
"2024-06-15 06:19:00",1319,ORD13680510,XXXXXXXXXXXXXXXX,IN838001,2024-01-23
"2024-06-15 07:10:00",1320,ORD16084410,XXXXXXXXXXXXXXXX,IN638001,2024-01-24
"2024-06-15 07:10:00",1321,ORD13288510,XXXXXXXXXXXXXXXX,IN638001,2024-01-24
"2024-06-15 07:10:00",1322,ORD10288510,XXXXXXXXXXXXXXXX,IN7380001,2024-01-24
"2024-06-15 07:10:00",1323,ORD18486510,XXXXXXXXXXXXXXXX,IN7380001,2024-01-24
"2024-06-15 07:19:00",1324,ORD19482510,XXXXXXXXXXXXXXXX,IN7080001,2024-03-20
"2024-06-15 07:20:00",1325,ORD10582510,XXXXXXXXXXXXXXXX,IN8080001,2024-01-19
"2024-06-15 07:20:00",1326,ORD19984410,XXXXXXXXXXXXXXXX,IN9080001,2024-01-19
"2024-06-15 07:20:00",1327,ORD14184510,XXXXXXXXXXXXXXXX,IN4280001,2024-01-19
"2024-06-15 07:21:00",1328,ORD10086510,XXXXXXXXXXXXXXXX,IN5280001,2024-01-19
"2024-06-15 07:21:00",1329,ORD11184510,XXXXXXXXXXXXXXXX,IN6280001,2024-01-19
"2024-06-15 07:21:00",1330,ORD16482510,XXXXXXXXXXXXXXXX,IN7280001,2024-01-19
"2024-06-15 07:21:00",1331,ORD14085510,XXXXXXXXXXXXXXXX,IN8280001,2024-01-19
"2024-06-15 07:22:00",1332,ORD10385410,XXXXXXXXXXXXXXXX,IN9280001,2024-01-19
"2024-06-15 07:22:00",1333,ORD11984510,XXXXXXXXXXXXXXXX,IN0380001,2024-01-19
"2024-06-15 07:23:00",1334,ORD14688410,XXXXXXXXXXXXXXXX,IN1380001,2024-01-19
"2024-06-15 07:24:00",1335,ORD17984510,XXXXXXXXXXXXXXXX,IN0180001,2024-01-09
"2024-06-15 07:24:00",1336,ORD11085510,XXXXXXXXXXXXXXXX,IN1180001,2024-01-09
"2024-06-15 07:25:00",1337,ORD16086510,XXXXXXXXXXXXXXXX,IN2180001,2024-01-09
"2024-06-15 07:25:00",1338,ORD18881610,XXXXXXXXXXXXXXXX,IN3180001,2024-01-09
"2024-06-15 07:25:00",1339,ORD19881610,XXXXXXXXXXXXXXXX,IN4180001,2024-01-09
"2024-06-15 07:28:00",1340,ORD16281610,XXXXXXXXXXXXXXXX,IN5480001,2024-01-26
"2024-06-15 07:29:00",1341,ORD12985410,XXXXXXXXXXXXXXXX,IN6480001,2024-01-26
"2024-06-15 07:30:00",1342,ORD13084510,XXXXXXXXXXXXXXXX,IN0580001,2024-01-26
"2024-06-15 07:30:00",1343,ORD12988510,XXXXXXXXXXXXXXXX,IN8480001,2024-01-26
"2024-06-15 07:31:00",1344,ORD17488410,XXXXXXXXXXXXXXXX,IN2580001,2024-01-26
"2024-06-15 07:31:00",1345,ORD15488410,XXXXXXXXXXXXXXXX,IN3580001,2024-01-26
"2024-06-15 07:32:00",1346,ORD11689410,XXXXXXXXXXXXXXXX,IN4580001,2024-01-26
"2024-06-15 07:32:00",1347,ORD16988510,XXXXXXXXXXXXXXXX,IN6580001,2024-01-26
"2024-06-15 07:33:00",1348,ORD13688410,XXXXXXXXXXXXXXXX,IN7580001,2024-01-26
"2024-06-15 07:34:00",1349,ORD10789510,XXXXXXXXXXXXXXXX,IN8580001,2024-01-26
"2024-06-15 07:35:00",1350,ORD11789510,XXXXXXXXXXXXXXXX,IN9580001,2024-01-26
"2024-06-15 07:35:00",1351,ORD18689510,XXXXXXXXXXXXXXXX,IN0680001,2024-01-26
